Time,Temp,Pressure,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ
1629815604.4018562,24.0546875,1030.6129217709286,128,-2008,14536,9,32,128,-512,0,40
1629815605.9140034,24.0703125,1030.4230674307664,0,-2040,15232,-108,0,42,-512,0,40
